 eventID,datetime,latitude,longitude,magnitude,mag_type,depth,phasecount,azimuth_gap,location,kategori_magnitude,mag_type_encoded,location_encoded
bmg2024qwtn,2024-08-28 03:25:10.788495+00:00,-10.475052833557127,116.08898162841795,3.826821623831781,M,5,48.0,219.26251983642567,"South of Sumbawa, Indonesia",Sedang,0,25
bmg2024qwli,2024-08-27 23:17:01.954735+00:00,-7.964863300323486,117.82005310058594,3.554008761378441,M,23,36.0,198.30943298339844,Bali Sea,Sedang,0,2
bmg2024qwlc,2024-08-27 23:10:37.064239+00:00,0.9495631456375122,126.55388641357422,3.287593030954353,M,23,27.0,123.03126525878906,Northern Molucca Sea,Sedang,0,17
bmg2024qvuw,2024-08-27 14:58:11.869810+00:00,0.3812407851219177,98.5360107421875,3.904187765152558,M,45,53.0,74.40234375,"Northern Sumatra, Indonesia",Sedang,0,18
bmg2024qvpe,2024-08-27 12:05:08.283763+00:00,-9.093978881835938,116.98400115966795,3.2493000444684057,M,10,29.0,207.8253173828125,"Sumbawa Region, Indonesia",Sedang,0,32
bmg2024qvkg,2024-08-27 09:36:00.090307+00:00,-2.819864511489868,122.16641235351562,2.9682741352882327,M,10,23.0,137.65522873401642,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qusm,2024-08-27 00:38:15.612560+00:00,1.5904037952423096,126.3935775756836,3.580627144833288,M,33,44.0,65.63059043884277,Northern Molucca Sea,Sedang,0,17
bmg2024qukz,2024-08-26 20:50:57.979171+00:00,-7.125321865081787,105.3926773071289,3.202091122735619,M,13,34.0,230.6340560913086,"Java, Indonesia",Sedang,0,12
bmg2024quas,2024-08-26 15:39:33.149857+00:00,-1.3082479238510132,120.5000457763672,2.539203692620653,M,5,32.0,63.97623062133789,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qtyi,2024-08-26 14:27:04.296999+00:00,-8.689101219177246,110.33068084716795,3.1231137964729814,M,10,35.0,248.4239044189453,"Java, Indonesia",Sedang,0,12
bmg2024qtyb,2024-08-26 14:18:56.178505+00:00,-1.520779728889465,120.01714324951172,2.5360840833512017,M,8,27.0,54.51099014282227,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qtxy,2024-08-26 14:15:37.391906+00:00,-10.248106956481934,113.69123077392578,3.9826815666460753,M,22,55.0,232.31919860839844,"South of Java, Indonesia",Sedang,0,24
bmg2024qtwp,2024-08-26 13:34:15.160248+00:00,-8.674809455871582,110.28776550292967,2.9173839975670623,M,22,26.0,265.1756896972656,"Java, Indonesia",Ringan,0,12
bmg2024qtpk,2024-08-26 09:56:34.977927+00:00,-8.281153678894043,107.80892181396484,3.403847887702907,M,28,34.0,220.3814926147461,"Java, Indonesia",Sedang,0,12
bmg2024qthl,2024-08-26 05:54:49.256953+00:00,-2.5806267261505127,120.93211364746094,2.654786679941044,M,5,15.0,172.7464828491211,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qtbd,2024-08-26 02:43:51.210886+00:00,-0.6526051163673401,99.8483657836914,3.1245246792655053,M,43,20.0,99.49600219726562,"Southern Sumatra, Indonesia",Sedang,0,27
bmg2024qszc,2024-08-26 01:42:35.104614+00:00,0.6624115705490112,122.19155883789062,2.862657903195414,M,51,20.0,100.66070747375488,"Minahassa Peninsula, Sulawesi",Ringan,0,13
bmg2024qstb,2024-08-25 22:38:51.658137+00:00,1.2227755784988403,126.5297622680664,3.48690965847214,M,21,16.0,122.26708984375,Northern Molucca Sea,Sedang,0,17
bmg2024qsqy,2024-08-25 21:34:35.837234+00:00,-4.13179874420166,99.41867065429688,4.280273910291333,M,10,64.0,238.4642028808594,"Southwest of Sumatra, Indonesia",Sedang,0,28
bmg2024qspt,2024-08-25 20:58:30.648347+00:00,2.663449287414551,127.0859603881836,3.925266375071211,M,17,42.0,128.4858169555664,Northern Molucca Sea,Sedang,0,17
bmg2024qson,2024-08-25 20:21:21.087814+00:00,-1.340961217880249,120.51014709472656,2.7632517041506404,M,5,58.0,32.02687644958496,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qsnt,2024-08-25 19:57:40.460083+00:00,-1.737426519393921,120.11666107177734,2.2945590603903034,M,5,35.0,51.40211486816406,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qsme,2024-08-25 19:10:35.421343+00:00,5.032684803009033,95.94151306152344,2.481842713673634,M,6,13.0,161.041748046875,"Northern Sumatra, Indonesia",Ringan,0,18
bmg2024qsjl,2024-08-25 17:47:11.801107+00:00,-7.7254958152771,106.55115509033205,3.3372403265879487,M,19,57.0,219.9716796875,"Java, Indonesia",Sedang,0,12
bmg2024qsjj,2024-08-25 17:45:18.798697+00:00,-0.3475488126277923,99.69080352783205,3.215123792727385,M,10,39.0,59.06297302246094,"Southern Sumatra, Indonesia",Sedang,0,27
bmg2024qrty,2024-08-25 09:57:54.637160+00:00,-2.1489691734313965,128.2695770263672,3.514774012004926,M,18,28.0,118.37295532226562,Ceram Sea,Sedang,0,7
bmg2024qrtm,2024-08-25 09:43:08.268141+00:00,-2.528157949447632,121.14141082763672,2.7361465878017093,M,5,38.0,51.10227966308594,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qqwo,2024-08-24 22:08:16.941697+00:00,-1.3080304861068726,100.16372680664062,2.579591204980654,M,27,28.0,99.6981201171875,"Southern Sumatra, Indonesia",Ringan,0,27
bmg2024qqwn,2024-08-24 22:07:57.153177+00:00,0.9305681586265564,122.1321563720703,3.4500529333316154,M,34,41.0,143.6473846435547,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2024qqvv,2024-08-24 21:47:07.375988+00:00,-2.589912414550781,121.17225646972656,2.8212046898058034,M,10,30.0,147.13697814941406,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qqus,2024-08-24 21:12:51.574910+00:00,-1.3723679780960083,124.01022338867188,3.5733125838444537,M,10,33.0,105.29752349853516,Southern Molucca Sea,Sedang,0,26
bmg2024qqrd,2024-08-24 19:24:29.027371+00:00,-2.548455715179444,121.13806915283205,2.7270990215512114,M,10,50.0,62.74501037597656,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qqqy,2024-08-24 19:19:05.274837+00:00,-4.34820032119751,122.82730865478516,2.2424412353132577,M,10,17.0,109.1815299987793,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qqns,2024-08-24 17:40:50.817955+00:00,-4.280531883239746,122.5455093383789,2.1363512453463525,M,10,14.0,119.72775268554688,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qqmu,2024-08-24 17:13:05.164563+00:00,-7.71721124649048,118.8666000366211,2.765835225565556,M,29,26.0,217.68123626708984,Flores Sea,Ringan,0,9
bmg2024qqma,2024-08-24 16:49:01.599094+00:00,-2.503122329711914,121.1870574951172,2.983913894869921,M,5,41.0,42.63043975830078,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qqjc,2024-08-24 15:20:53.756499+00:00,2.6706933975219727,126.7510528564453,3.1854843660087835,M,45,25.0,110.57981872558594,Northern Molucca Sea,Sedang,0,17
bmg2024qqiu,2024-08-24 15:11:04.510819+00:00,0.7557929158210754,126.19737243652344,3.104954791887389,M,43,31.0,88.55252838134766,Northern Molucca Sea,Sedang,0,17
bmg2024qqhp,2024-08-24 14:35:21.620585+00:00,-0.7588086128234863,134.5188751220703,2.775095536877453,M,27,17.0,181.5067901611328,"West Papua Region, Indonesia",Ringan,0,38
bmg2024qqgh,2024-08-24 13:55:08.698705+00:00,-2.5217087268829346,121.15303802490234,3.0089179183765977,M,5,39.0,40.94697189331056,"Sulawesi, Indonesia",Sedang,0,29
bmg2024qqff,2024-08-24 13:22:31.897456+00:00,-2.505557060241699,121.1728744506836,4.070385329686254,M,3,59.0,25.99803161621094,"Sulawesi, Indonesia",Sedang,0,29
bmg2024qqbt,2024-08-24 11:37:54.678343+00:00,-8.731097221374512,108.64263916015624,3.3481378471548955,M,10,46.0,225.1851348876953,"Java, Indonesia",Sedang,0,12
bmg2024qptu,2024-08-24 07:36:13.533021+00:00,-2.4485909938812256,121.1814193725586,2.617668037341135,M,10,11.0,74.49082946777344,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qptp,2024-08-24 07:30:34.119471+00:00,-9.58624267578125,112.88873291015624,3.6623036952647054,M,10,35.0,235.9001083374024,"South of Java, Indonesia",Sedang,0,24
bmg2024qpnn,2024-08-24 04:26:06.308118+00:00,-1.990158438682556,133.32093811035156,2.9033291469674807,M,8,19.0,63.82586669921875,"West Papua Region, Indonesia",Ringan,0,38
bmg2024qplz,2024-08-24 03:40:32.053758+00:00,-6.776850700378418,105.18704223632812,3.640566691952554,M,19,45.0,208.5096206665039,"Sunda Strait, Indonesia",Sedang,0,33
bmg2024qpkg,2024-08-24 02:47:24.641711+00:00,-3.522458553314209,101.57121276855467,4.384580071249151,M,10,58.0,181.4250640869141,"Southern Sumatra, Indonesia",Sedang,0,27
bmg2024qpht,2024-08-24 01:31:24.198319+00:00,-4.338510990142822,122.58849334716795,4.132515392769545,M,4,48.0,62.34737396240234,"Sulawesi, Indonesia",Sedang,0,29
bmg2024qphb,2024-08-24 01:10:48.920541+00:00,-0.6457546949386597,121.7366714477539,3.0212448987524625,M,8,37.0,64.65385437011719,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2024qoqg,2024-08-23 16:41:10.491036+00:00,1.69094717502594,122.36768341064452,3.458489291876656,M,10,62.0,142.46445846557617,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2024qois,2024-08-23 12:52:13.625079+00:00,-2.562516212463379,121.17616271972656,3.100747028292288,M,5,33.0,77.38832092285156,"Sulawesi, Indonesia",Sedang,0,29
bmg2024qofq,2024-08-23 11:19:56.133991+00:00,-9.234071731567385,119.6098403930664,3.255598979692504,M,51,56.0,50.85929870605469,"Sumba Region, Indonesia",Sedang,0,31
bmg2024qofn,2024-08-23 11:16:32.891240+00:00,-2.562806844711304,121.18770599365234,3.192172799069678,M,5,38.0,64.13475036621094,"Sulawesi, Indonesia",Sedang,0,29
bmg2024qofj,2024-08-23 11:11:43.073699+00:00,-2.4822568893432617,121.18209075927734,2.1252710959477,MLv,10,10.0,109.09043312072754,"Sulawesi, Indonesia",Ringan,2,29
bmg2024qofb,2024-08-23 11:01:40.913260+00:00,-2.666015863418579,121.11839294433594,1.8924670251964104,MLv,10,14.0,146.05987548828125,"Sulawesi, Indonesia",Ringan,2,29
bmg2024qoew,2024-08-23 10:56:33.603786+00:00,-2.592681646347046,121.16365814208984,2.463034716468497,M,8,15.0,120.89366149902344,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qoes,2024-08-23 10:51:39.498075+00:00,-2.544004201889038,121.1715545654297,2.7784344855409056,M,5,25.0,70.58296203613281,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qoer,2024-08-23 10:49:49.415602+00:00,-2.777231454849243,121.17478942871094,2.7239648969687136,M,11,16.0,173.23221588134766,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qoeo,2024-08-23 10:47:05.010736+00:00,-2.585271120071411,121.1791229248047,2.482080096298496,M,8,19.0,117.96649169921876,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qoek,2024-08-23 10:42:00.534050+00:00,-2.5088601112365723,121.1776351928711,2.812360836551251,M,5,23.0,104.31486511230467,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qnyt,2024-08-23 07:50:35.925832+00:00,-8.398332595825195,118.29026794433594,2.329331904717286,M,18,18.0,136.1491928100586,"Sumbawa Region, Indonesia",Ringan,0,32
bmg2024qnyl,2024-08-23 07:41:56.830372+00:00,-9.029982566833496,119.3747100830078,2.5483240609591853,M,12,25.0,71.70828247070312,"Sumba Region, Indonesia",Ringan,0,31
bmg2024qnxy,2024-08-23 07:26:33.755553+00:00,-9.019488334655762,119.3474884033203,3.4112392928222817,M,10,51.0,59.74398803710938,"Sumba Region, Indonesia",Sedang,0,31
bmg2024qnxu,2024-08-23 07:21:08.795462+00:00,0.8003710508346558,121.69928741455078,3.885438315686475,M,2,48.0,110.83435821533205,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2024qnxs,2024-08-23 07:19:19.938476+00:00,0.8382706046104431,121.7154769897461,3.5195178361064507,MLv,6,41.0,118.37710571289062,"Minahassa Peninsula, Sulawesi",Sedang,2,13
bmg2024qnwa,2024-08-23 06:27:55.235919+00:00,-9.02108669281006,119.35797119140624,3.072348196400108,M,10,60.0,58.95843505859375,"Sumba Region, Indonesia",Sedang,0,31
bmg2024qnux,2024-08-23 05:53:41.062158+00:00,-8.115150451660156,115.23138427734376,2.506600220115392,M,12,37.0,135.9662628173828,"Bali Region, Indonesia",Ringan,0,1
bmg2024qnty,2024-08-23 05:24:56.330191+00:00,-9.01534366607666,119.34730529785156,2.7224447699641825,M,10,43.0,62.52293395996094,"Sumba Region, Indonesia",Ringan,0,31
bmg2024qntb,2024-08-23 04:58:42.747144+00:00,-9.000883102416992,119.36431884765624,2.639590000028821,M,11,39.0,64.254638671875,"Sumba Region, Indonesia",Ringan,0,31
bmg2024qnsv,2024-08-23 04:50:45.213208+00:00,-7.26051139831543,106.327880859375,2.5722831628298555,M,26,28.0,205.51174926757807,"Java, Indonesia",Ringan,0,12
bmg2024qnso,2024-08-23 04:43:14.855258+00:00,-9.036434173583984,119.3627700805664,2.5589804865092503,M,10,40.0,58.31573486328125,"Sumba Region, Indonesia",Ringan,0,31
bmg2024qnsg,2024-08-23 04:34:05.158690+00:00,-9.011128425598145,119.3614501953125,2.396040650814677,M,10,27.0,72.76615905761719,"Sumba Region, Indonesia",Ringan,0,31
bmg2024qnse,2024-08-23 04:31:21.264824+00:00,-8.991819381713867,119.35287475585938,2.425569078927438,M,10,31.0,65.15501403808594,"Flores Region, Indonesia",Ringan,0,8
bmg2024qnry,2024-08-23 04:24:10.593666+00:00,-9.03943920135498,119.3609390258789,3.040641997001864,M,11,30.0,61.14779663085938,"Sumba Region, Indonesia",Sedang,0,31
bmg2024qnrk,2024-08-23 04:07:45.710416+00:00,-9.019607543945312,119.34402465820312,2.649690541167478,M,8,19.0,80.40987396240234,"Sumba Region, Indonesia",Ringan,0,31
bmg2024qnrg,2024-08-23 04:03:06.879393+00:00,-9.024641036987305,119.38240814208984,2.8708511784143305,M,15,20.0,72.52129745483398,"Sumba Region, Indonesia",Ringan,0,31
bmg2024qnkm,2024-08-23 00:38:24.108155+00:00,-2.6602375507354736,128.80682373046875,2.870329169299282,MLv,5,8.0,159.95327758789062,Ceram Sea,Ringan,2,7
bmg2024qnkc,2024-08-23 00:26:50.641074+00:00,-3.771605968475342,135.02984619140625,3.900041547435512,M,16,25.0,212.2591590881348,"West Papua Region, Indonesia",Sedang,0,38
bmg2024qnjs,2024-08-23 00:14:23.951426+00:00,-3.735896110534668,134.9557647705078,3.6468390548569487,M,5,16.0,205.37287139892567,"West Papua Region, Indonesia",Sedang,0,38
bmg2024qnjk,2024-08-23 00:06:04.131071+00:00,-2.8047754764556885,129.01841735839844,3.034619439652719,M,19,14.0,135.95442962646484,"Seram, Indonesia",Sedang,0,22
bmg2024qnfb,2024-08-22 21:53:34.671420+00:00,-10.03532600402832,123.7137680053711,3.84688751217709,M,31,26.0,127.99835205078124,Timor Region,Sedang,0,36
bmg2024qnas,2024-08-22 19:42:26.557128+00:00,-7.538115501403809,125.87510681152344,3.6253487324048046,M,13,21.0,166.20591735839844,Banda Sea,Sedang,0,3
bmg2024qmxs,2024-08-22 18:11:31.381680+00:00,-0.9305353164672852,121.7120590209961,3.1671255630934123,M,10,43.0,60.91261291503906,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2024qmti,2024-08-22 15:58:15.923194+00:00,-10.068368911743164,119.43221282958984,2.8919996167951845,M,10,15.0,224.8103179931641,"Sumba Region, Indonesia",Ringan,0,31
bmg2024qmne,2024-08-22 12:51:33.430573+00:00,0.9371363520622252,126.0640869140625,4.222285313979206,M,14,49.0,49.22944355010986,Northern Molucca Sea,Sedang,0,17
bmg2024qlxx,2024-08-22 05:08:12.359629+00:00,0.8706093430519104,120.5403289794922,2.5441322800719965,M,10,10.0,123.5791358947754,"Minahassa Peninsula, Sulawesi",Ringan,0,13
bmg2024qlvt,2024-08-22 04:03:21.920347+00:00,1.354178786277771,121.2803497314453,4.022513906061284,M,10,48.0,184.5380096435547,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2024qluj,2024-08-22 03:21:35.380934+00:00,-1.7669328451156616,120.7572021484375,3.217855379424654,M,10,34.0,51.94327163696289,"Sulawesi, Indonesia",Sedang,0,29
bmg2024qlss,2024-08-22 02:31:52.398907+00:00,1.0062813758850098,97.29972839355467,2.5874391953107136,MLv,10,8.0,234.01283836364743,"Northern Sumatra, Indonesia",Ringan,2,18
bmg2024qlkm,2024-08-21 22:21:26.198518+00:00,-6.034961700439453,104.7952880859375,3.4608640391666445,M,10,31.0,175.87570190429688,"Sunda Strait, Indonesia",Sedang,0,33
bmg2024qlfl,2024-08-21 19:49:02.135133+00:00,-9.015307426452637,110.43778228759766,3.7458715456625256,M,10,51.0,226.9599304199219,"South of Java, Indonesia",Sedang,0,24
bmg2024qlfc,2024-08-21 19:38:52.769146+00:00,-8.778103828430176,115.84268188476562,3.009713063612005,M,10,45.0,168.70081329345703,"Bali Region, Indonesia",Sedang,0,1
bmg2024qley,2024-08-21 19:33:45.420976+00:00,-3.048760414123535,139.83847045898438,2.714614337179839,MLv,39,13.0,128.1973114013672,"West Papua, Indonesia",Ringan,2,39
bmg2024qlel,2024-08-21 19:19:24.275021+00:00,-10.005730628967283,116.4746551513672,3.6058639789412297,M,10,65.0,212.77151489257807,"South of Sumbawa, Indonesia",Sedang,0,25
bmg2024qkvf,2024-08-21 14:38:51.613723+00:00,-2.4308228492736816,121.04203033447266,3.1368525534292284,M,10,60.0,33.1481819152832,"Sulawesi, Indonesia",Sedang,0,29
bmg2024qkpg,2024-08-21 11:38:16.579613+00:00,-1.2194653749465942,120.2353744506836,2.2822093443528213,M,6,22.0,58.66791534423828,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qkoi,2024-08-21 11:10:46.800314+00:00,-2.476637601852417,121.15513610839844,3.411433173646502,M,3,56.0,24.45098876953125,"Sulawesi, Indonesia",Sedang,0,29
bmg2024qkgi,2024-08-21 07:07:42.139754+00:00,-6.463213443756104,104.45887756347656,4.181809276810039,M,16,43.0,216.56865692138672,"Sunda Strait, Indonesia",Sedang,0,33
bmg2024qkdk,2024-08-21 05:39:10.262190+00:00,-3.55653190612793,135.76185607910156,3.055591265747715,M,11,18.0,240.5553703308105,"West Papua Region, Indonesia",Sedang,0,38
bmg2024qjrd,2024-08-20 23:26:56.082613+00:00,-0.3505188822746277,132.95455932617188,3.969641100649552,M,13,43.0,159.33367156982422,"West Papua Region, Indonesia",Sedang,0,38
bmg2024qjrb,2024-08-20 23:25:28.467271+00:00,-1.5991791486740112,133.8037567138672,2.943067570325992,M,11,24.0,71.51748657226562,"West Papua Region, Indonesia",Ringan,0,38
bmg2024qjkj,2024-08-20 20:02:27.390380+00:00,-9.413426399230955,118.02113342285156,2.9591556567641324,M,21,45.0,183.65839385986328,"Sumbawa Region, Indonesia",Ringan,0,32
bmg2024qjkf,2024-08-20 19:57:47.980911+00:00,-2.269376039505005,128.34678649902344,3.678498799327608,M,25,48.0,78.87232971191406,Ceram Sea,Sedang,0,7
bmg2024qjjx,2024-08-20 19:48:02.216623+00:00,2.575996160507202,98.76154327392578,2.273892993952279,M,5,28.0,67.40346908569336,"Northern Sumatra, Indonesia",Ringan,0,18
bmg2024qjjd,2024-08-20 19:24:21.885865+00:00,-2.4857988357543945,140.33299255371094,3.778634144659368,M,7,31.0,175.60626983642578,Near North Coast of West Papua,Sedang,0,15
bmg2024qjis,2024-08-20 19:11:54.018499+00:00,-1.322830319404602,137.0668487548828,4.005977917617577,M,51,47.0,175.15132904052734,Near North Coast of West Papua,Sedang,0,15
bmg2024qiun,2024-08-20 12:01:34.379702+00:00,-8.31123161315918,116.04318237304688,3.262228858242372,M,10,32.0,151.5961456298828,"Sumbawa Region, Indonesia",Sedang,0,32
bmg2024qinc,2024-08-20 08:16:39.528855+00:00,-3.361172676086426,140.29006958007812,3.608584343729357,M,17,13.0,106.7210922241211,"West Papua, Indonesia",Sedang,0,39
bmg2024qhzh,2024-08-20 01:18:19.247593+00:00,-10.081775665283203,108.74105072021484,4.0747682182570495,M,10,34.0,280.0962715148926,"South of Java, Indonesia",Sedang,0,24
bmg2024qhsb,2024-08-19 21:38:53.946483+00:00,2.959502696990967,126.2711639404297,3.000352147963527,M,16,18.0,89.73587417602539,Northern Molucca Sea,Sedang,0,17
bmg2024qhli,2024-08-19 18:14:45.853076+00:00,-1.7784063816070557,120.1385498046875,2.428136048889052,M,3,18.0,84.05696868896484,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qhjv,2024-08-19 17:29:47.900607+00:00,-4.0908284187316895,121.91275787353516,3.621713917022882,M,3,50.0,58.14797592163086,"Sulawesi, Indonesia",Sedang,0,29
bmg2024qhio,2024-08-19 16:50:49.140378+00:00,-1.411914348602295,137.12527465820312,4.412823567516105,M,28,48.0,171.83447265625,Near North Coast of West Papua,Sedang,0,15
bmg2024qhfn,2024-08-19 15:18:44.234804+00:00,-6.910301208496094,105.42335510253906,3.485715601143043,M,20,46.0,210.5705642700196,"Sunda Strait, Indonesia",Sedang,0,33
bmg2024qhei,2024-08-19 14:42:33.308438+00:00,-2.2710161209106445,128.12982177734375,3.85990265100694,M,18,33.0,100.30508422851562,Ceram Sea,Sedang,0,7
bmg2024qhbe,2024-08-19 13:06:47.935745+00:00,-9.748897552490234,118.47696685791016,3.4479825725000226,M,47,46.0,198.72027587890625,"Sumbawa Region, Indonesia",Sedang,0,32
bmg2024qgiy,2024-08-19 03:54:55.191506+00:00,-8.854931831359863,110.10662841796876,3.5124401587003056,M,10,21.0,252.92193603515625,"Java, Indonesia",Sedang,0,12
bmg2024qgit,2024-08-19 03:48:58.862739+00:00,-9.99760627746582,123.74334716796876,3.155457207228724,MLv,29,22.0,123.77530670166016,Timor Region,Sedang,2,36
bmg2024qgfv,2024-08-19 02:19:45.811407+00:00,-7.174546241760254,107.60965728759766,2.4867922496107115,M,5,7.0,145.25203132629397,"Java, Indonesia",Ringan,0,12
bmg2024qfsh,2024-08-18 19:29:56.822062+00:00,-1.17344069480896,119.8158187866211,3.126774315768673,M,35,47.0,50.62667846679688,"Sulawesi, Indonesia",Sedang,0,29
bmg2024qfqu,2024-08-18 18:43:58.497941+00:00,2.270132064819336,126.8150405883789,4.398655875076883,M,10,55.0,97.57300567626952,Northern Molucca Sea,Sedang,0,17
bmg2024qfkh,2024-08-18 15:27:18.772936+00:00,-3.4396631717681885,135.66912841796875,4.814576205560488,M,15,51.0,71.64378356933594,"West Papua Region, Indonesia",Sedang,0,38
bmg2024qfcf,2024-08-18 11:22:37.315521+00:00,-1.3308779001235962,120.47842407226562,1.7889869243812562,M,10,12.0,80.14524841308594,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qfan,2024-08-18 10:31:09.027031+00:00,-7.796635627746582,118.91564178466795,3.5312538636652504,M,29,39.0,122.44311046600342,Flores Sea,Sedang,0,9
bmg2024qfaa,2024-08-18 10:15:33.899679+00:00,3.6941983699798575,126.7451934814453,3.2906395355118185,M,19,16.0,147.68663024902344,"Talaud Islands, Indonesia",Sedang,0,34
bmg2024qeyi,2024-08-18 09:24:28.100504+00:00,2.840352296829224,126.34605407714844,3.2272632427039114,M,27,22.0,92.69763565063477,Northern Molucca Sea,Sedang,0,17
bmg2024qewu,2024-08-18 08:38:19.100255+00:00,-2.542126178741455,121.20740509033205,3.0480730636255875,M,10,43.0,34.84516906738281,"Sulawesi, Indonesia",Sedang,0,29
bmg2024qepv,2024-08-18 05:07:09.804453+00:00,-6.757613182067871,115.6581802368164,3.728081958944769,M,30,55.0,88.37698364257812,Bali Sea,Sedang,0,2
bmg2024qegy,2024-08-18 00:37:14.554515+00:00,5.012569904327393,96.06218719482422,3.115487052606156,M,5,34.0,78.39386749267578,"Northern Sumatra, Indonesia",Sedang,0,18
bmg2024qebo,2024-08-17 21:54:27.813031+00:00,-0.7080456614494324,100.56734466552734,2.801729021476856,M,10,39.0,46.63835144042969,"Southern Sumatra, Indonesia",Ringan,0,27
bmg2024qdxx,2024-08-17 20:03:32.610481+00:00,-9.886186599731444,124.69656372070312,4.137009968455497,M,35,50.0,85.83206176757812,Timor Region,Sedang,0,36
bmg2024qdru,2024-08-17 16:58:21.434894+00:00,-2.2746787071228027,140.07766723632812,4.38941691282101,M,11,30.0,184.65567779541016,Near North Coast of West Papua,Sedang,0,15
bmg2024qdnf,2024-08-17 14:39:11.872832+00:00,4.161370754241944,96.57462310791016,3.078146353094997,M,10,20.0,119.7204132080078,"Northern Sumatra, Indonesia",Sedang,0,18
bmg2024qdmi,2024-08-17 14:12:47.227250+00:00,-6.670915603637695,115.59117126464844,3.9613181419188215,M,25,48.0,86.5108642578125,Bali Sea,Sedang,0,2
bmg2024qdky,2024-08-17 13:30:41.059781+00:00,-3.269493818283081,102.23236846923828,3.606461078418049,M,10,29.0,118.53668212890624,"Southern Sumatra, Indonesia",Sedang,0,27
bmg2024qcvc,2024-08-17 05:29:53.362446+00:00,-0.8829274773597717,122.18852996826172,3.0208319493330653,M,10,16.0,111.96288633346558,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2024qcuu,2024-08-17 05:20:55.631369+00:00,-2.770204305648804,101.1121597290039,2.907841689417593,M,40,16.0,138.41876220703125,"Southern Sumatra, Indonesia",Ringan,0,27
bmg2024qctv,2024-08-17 04:52:04.022416+00:00,-8.52366828918457,122.75738525390624,2.791538972239503,M,10,16.0,135.32530212402344,"Flores Region, Indonesia",Ringan,0,8
bmg2024qcnw,2024-08-17 01:50:43.909040+00:00,-2.579718589782715,121.16895294189452,2.954128208626462,M,10,16.0,109.5570068359375,"Sulawesi, Indonesia",Ringan,0,29
bmg2024qclp,2024-08-17 00:41:47.561777+00:00,3.5045742988586426,126.27920532226562,4.4259296994038015,M,21,44.0,85.0639877319336,"Talaud Islands, Indonesia",Sedang,0,34
bmg2024qcio,2024-08-16 23:10:36.213398+00:00,-8.157991409301758,115.55038452148438,3.1700928051516937,M,11,49.0,144.5294952392578,"Bali Region, Indonesia",Sedang,0,1
bmg2024qccz,2024-08-16 20:21:00.253306+00:00,-0.4505584836006165,131.96966552734375,3.531189639230092,M,10,22.0,170.61743927001953,"West Papua Region, Indonesia",Sedang,0,38
bmg2024qbyt,2024-08-16 18:13:06.388073+00:00,3.1619579792022705,96.91900634765624,3.6324561139730416,M,22,48.0,68.36972045898438,"Northern Sumatra, Indonesia",Sedang,0,18
bmg2024qbxn,2024-08-16 17:35:46.599987+00:00,-1.4734699726104736,134.5565948486328,2.8665831979502965,M,10,20.0,101.3264389038086,"West Papua Region, Indonesia",Ringan,0,38
bmg2024qbxo,2024-08-16 17:35:04.139999+00:00,-10.153444290161133,120.01393127441406,2.7123504835171057,M,10,14.0,230.6180648803711,"Sumba Region, Indonesia",Ringan,0,31
bmg2024qbxl,2024-08-16 17:33:30.998599+00:00,0.6555673480033875,120.48593139648438,2.818376822448835,M,10,22.0,104.70947647094728,"Minahassa Peninsula, Sulawesi",Ringan,0,13
bmg2024qbxd,2024-08-16 17:23:34.175117+00:00,0.9192280769348145,125.4659652709961,2.810258984658212,M,19,14.0,131.84584045410156,Northern Molucca Sea,Ringan,0,17
bmg2024qbxa,2024-08-16 17:20:04.911885+00:00,-2.2549664974212646,128.13865661621094,3.3600543381481347,M,10,17.0,102.14382934570312,Ceram Sea,Sedang,0,7
